p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000518340413149	0.0361559363509	GO:0032981	b	5	mitochondrial respiratory chain complex I assembly	4704; 4706; 4709; 4729; 6901; 51079; 374291; 54539	NDUFAB1; NDUFV2; NDUFS7; NDUFB3; TAZ; NDUFA9; NDUFB11; NDUFA13	62	62
0.000638893434296	0.0361559363509	GO:0019885	b	5	antigen processing and presentation of endogenous peptide antigen via MHC class I	3106; 3107; 6890; 6891	HLA-C; HLA-B; TAP2; TAP1	14	14
0.00064385627971	0.0328366702652	GO:0003725	m	5	double-stranded RNA binding	4154; 4622; 6895; 9208; 23180; 23586; 64135; 92140	DDX58; LRRFIP1; MYH4; IFIH1; TARBP2; RFTN1; MBNL1; MTDH	64	64
0.000661801365182	0.0361559363509	GO:0006461	b	5	protein complex assembly	374; 382; 811; 844; 1047; 1522; 1615; 2054; 2644; 2801; 2934; 3383; 3710; 3750; 3787; 3998; 4038; 4704; 4706; 4709; 4729; 5564; 5621; 5710; 6118; 6281; 6376; 23126; 6403; 6505; 6662; 22976; 6814; 6901; 7013; 7088; 23208; 8368; 8543; 8737; 8825; 8915; 8932; 9076; 10013; 10048; 10435; 10458; 10565; 51079; 374291; 79734; 80152; 51451; 115207; 83439; 54539; 54820; 26108	LIN7A; LCMT1; HDAC6; DARS; PSMD4; TLE1; NDUFB3; HIST1H4L; RIPK1; CLGN; SOX9; NDUFB11; NDE1; S100A10; GSN; NDUFAB1; AREG; CENPT; CASQ1; PRNP; ARF6; TAZ; GOLGA2; SYT11; RANBP9; KCNS1; ICAM1; NDUFA13; CX3CL1; CLDN1; GCHFR; KCND1; PYGO1; PRKAB1; CDC42EP2; NDUFS7; NDUFA9; CTSZ; LMAN1; ARFGEF1; NDUFV2; ITPR3; PAXIP1; BCL10; KCTD12; KCTD17; LRP4; CALR; STX2; LMO4; STXBP3; RPA2; POGZ; TERF1; MBD2; TCF7L1; BAIAP2; SELP; SLC1A1	1281	1276
0.000662272918632	0.0361559363509	GO:0001819	b	5	positive regulation of cytokine production	405; 2150; 3570; 5142; 6376; 7097; 7110; 7294; 8482; 8737; 8767; 8915; 9208; 9308; 56829; 79679; 148022; 51728; 55801; 23213; 23586; 64135; 26137; 3133	IFIH1; HLA-E; RIPK1; VTCN1; IL26; POLR3K; TICAM1; DDX58; TXK; CD83; SULF1; BCL10; ZC3HAV1; CX3CL1; TMF1; IL6R; SEMA7A; PDE4B; LRRFIP1; ARNT; TLR2; RIPK2; ZBTB20; F2RL1	386	385
0.000686171054835	0.0361559363509	GO:0060047	b	5	heart contraction	477; 785; 844; 1832; 3710; 3750; 3784; 4634; 4881; 5142; 5608; 6505; 6863; 6901; 7068; 9992; 60598; 30819	KCND1; NPR1; KCNK15; CASQ1; MAP2K6; TAC1; TAZ; THRB; DSP; CACNB4; KCNIP2; ATP1A2; KCNE2; ITPR3; PDE4B; KCNQ1; SLC1A1; MYL3	253	253
0.000867050844667	0.0424235591855	GO:0002476	b	5	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	6890; 6891; 3133	TAP1; TAP2; HLA-E	7	7
0.00102579924309	0.0458399524312	GO:0060333	b	5	interferon-gamma-mediated signaling pathway	2634; 3106; 3107; 3134; 3383; 6772; 7294; 7412; 3133	TXK; STAT1; HLA-C; GBP2; HLA-F; HLA-E; VCAM1; ICAM1; HLA-B	85	85
0.00107071421737	0.0458399524312	GO:0030855	b	5	epithelial cell differentiation	668; 688; 1421; 1594; 1749; 1775; 1832; 2054; 2100; 2150; 2355; 3202; 3204; 3383; 3861; 4048; 4914; 5906; 5912; 6662; 6772; 7068; 7421; 8394; 9317; 9693; 29899; 53405; 25937; 6299; 64102	VDR; RAP1A; TNMD; SOX9; RAPGEF2; LTA4H; CRYGD; STAT1; THRB; NTRK1; KLF5; CYP27B1; ICAM1; FOSL2; DLX5; RAP2B; CLIC5; DNASE1L2; DSP; FOXL2; ESR2; WWTR1; PIP5K1A; STX2; PTER; HOXA7; HOXA5; KRT14; SALL1; F2RL1; GPSM2	567	567
0.00124097244193	0.0384866629667	GO:0003690	m	5	double-stranded DNA binding	668; 688; 1749; 2100; 2101; 2355; 2908; 3199; 3202; 3204; 4913; 5928; 6658; 6662; 6772; 6908; 7013; 7020; 7030; 7294; 171392; 7639; 6839; 8543; 8932; 10499; 10793; 51193; 80264; 51351; 51513; 53615; 55810; 56242; 23586; 56676; 57343; 6299; 64764	SALL1; ZNF253; FOXJ2; SOX9; SOX3; NCOA2; ZNF273; DDX58; TXK; STAT1; TFAP2A; KLF5; ZNF430; TFE3; FOSL2; DLX5; NR3C1; ESRRA; SUV39H1; ASCL3; ZNF304; ZNF639; ZNF85; FOXL2; ZNF675; ESR2; CREB3L2; ETV7; TBP; LMO4; RBBP4; HOXA7; HOXA5; TERF1; HOXA2; MBD3; MBD2; ZNF117; NTHL1	784	775
0.00126244194127	0.0488986991141	GO:0031325	b	5	positive regulation of cellular metabolic process	369; 374; 378; 405; 668; 676; 688; 811; 835; 840; 999; 1028; 1749; 2100; 2101; 2150; 2152; 2274; 2355; 2771; 2785; 2801; 2908; 2934; 3199; 3202; 3204; 3383; 3570; 3622; 3625; 4038; 4217; 4683; 4881; 4914; 5028; 5134; 5602; 5608; 5692; 5710; 5906; 5912; 6373; 6376; 6662; 6772; 22976; 6895; 6908; 6919; 6942; 7006; 7020; 7030; 7068; 7097; 7294; 7421; 8322; 8482; 8536; 8543; 8737; 8743; 8767; 8811; 8915; 9184; 9663; 9693; 9869; 9894; 9992; 10013; 10370; 10492; 10499; 10565; 10769; 10961; 51079; 51193; 56829; 51547; 81606; 148022; 51750; 196743; 54360; 55810; 22930; 23043; 55801; 23586; 56616; 25937; 57343; 6299; 25759; 26108; 59343; 26354; 27230; 27339; 60491; 28952; 29882; 64764	KCNE2; PLK2; ARAF; RAPGEF2; IL26; GSN; GNL3; CAMK1; THRB; NTRK1; MAP3K5; GOLGA2; ZC3HAV1; NDUFA13; CDH1; LBH; SETDB1; NPR1; SHC2; SERP1; CXCL11; SEMA7A; SYNCRIP; TLR2; GALR2; GNG3; TNFSF10; CDKN1C; DDX58; RAB3GAP1; TFE3; CX3CL1; DLX5; FOXJ2; SIRT7; BUB3; TICAM1; ERP29; SENP2; PAXIP1; CYTL1; TELO2; ANAPC2; ING2; ESR2; TBP; PRPF19; HDAC6; PAOX; RAP1A; TNIK; VDR; MAPK10; DIABLO; GNAI2; NCOA2; AREG; RTEL1; FZD4; STAT1; TEC; INHBB; ARF4; FHL2; NBN; ICAM1; FOSL2; CITED2; TCF20; RAP2B; PYGO1; TCEA2; IL6R; BRDT; FOXL2; ARFGEF1; ZNF639; F3; LRP4; ARNT; WWTR1; PDCD2; LMO4; HOXA7; HOXA5; RIPK2; HOXA2; F2RL1; PSMB4; PSMD4; CCDC22; RIPK1; SOX9; MAP2K6; LPIN2; TFAP2A; KLF5; NR3C1; ESRRA; ZNF304; NIF3L1; TXK; P2RY1; BCL10; CASP7; CASP2; CALR; CREB3L2; TARBP2; SALL1	2789	2776
0.00134310080018	0.0488986991141	GO:0060479	b	5	lung cell differentiation	3202; 4048; 6662; 7068; 29899	LTA4H; GPSM2; HOXA5; SOX9; THRB	28	28
0.001356314282	0.0488986991141	GO:0038180	b	5	nerve growth factor signaling pathway	4914; 5906; 9693	RAPGEF2; NTRK1; RAP1A	8	8
0.00150928090065	0.0384866629667	GO:0005509	m	5	calcium ion binding	716; 810; 811; 844; 868; 999; 1047; 1605; 1758; 1775; 2591; 2820; 2934; 3710; 4038; 4634; 4706; 4811; 6281; 7163; 23208; 140465; 9693; 9695; 9752; 10518; 50859; 51702; 55288; 23213; 57003; 89941; 57419; 29957; 100137049; 30819	RHOT2; CCDC47; CLGN; MYL3; RAPGEF2; GPD2; S100A10; GSN; NDUFAB1; CASQ1; TPD52; SULF1; CIB2; NID1; SYT11; CDH1; KCNIP2; CBLB; PLA2G4B; DNASE1L2; DMP1; SLC24A3; PADI3; DAG1; SLC25A24; EDEM1; ITPR3; GALNT3; LRP4; CALML3; CALR; PCDHA9; SPOCK3; C1S; MYL6B; RHOT1	710	706
0.00158323235938	0.0231828114939	GO:0071556	c	5	integral component of lumenal side of endoplasmic reticulum membrane	811; 3106; 3107; 3134; 3133	HLA-C; HLA-B; CALR; HLA-F; HLA-E	29	29
0.00159110169215	0.054495232956	GO:0009890	b	5	negative regulation of biosynthetic process	668; 688; 811; 1028; 1594; 2005; 2100; 2101; 2274; 2290; 2644; 2771; 3199; 3204; 3570; 3625; 3987; 5906; 6658; 6662; 6772; 6895; 6944; 7013; 7020; 7068; 7088; 7421; 171392; 7639; 7727; 6839; 8368; 8409; 8811; 8932; 9208; 9444; 9693; 9830; 9869; 10013; 10370; 10492; 10499; 10614; 11059; 51079; 51193; 29890; 51547; 51513; 84864; 53615; 55192; 56242; 56676; 25937; 57343; 6299; 26137; 92140; 60491; 29114; 29995	WWTR1; VDR; SALL1; TRIM14; HDAC6; CDKN1C; FOXG1; RAP1A; HIST1H4L; SOX9; RAPGEF2; SOX3; MTDH; GNAI2; RBM15B; GCHFR; NCOA2; LMCD1; UXT; STAT1; GALR2; TFAP2A; WWP1; THRB; KLF5; FHL2; DNAJC17; INHBB; TERF1; SIRT7; CYP27B1; NDUFA13; CITED2; TAGLN3; TLE1; ESRRA; MBD3; SUV39H1; MINA; ZNF304; QKI; ZNF85; IL6R; FOXL2; NIF3L1; ASCL3; SYNCRIP; ZNF675; ESR2; LRRFIP1; ETV7; ZNF174; CALR; ZNF639; ZNF253; SETDB1; HOXA7; TARBP2; LIMS1; HOXA2; ELK4; MBD2; HEXIM1; ZBTB20; VPS72	1492	1491
0.00169064947762	0.0231828114939	GO:0030133	c	5	transport vesicle	374; 1201; 1522; 2054; 2801; 3106; 3107; 3134; 3998; 5142; 8082; 23208; 9276; 10483; 10961; 11015; 79666; 81562; 55754; 9545; 3133	SSPN; AREG; PLEKHF2; SEC23B; KDELR3; HLA-C; HLA-B; STX2; GOLGA2; HLA-E; HLA-F; CTSZ; SYT11; CLN3; ERP29; TMEM30A; LMAN1; PDE4B; COPB2; LMAN2L; RAB3D	342	342
0.00191045981383	0.0619341881831	GO:0032479	b	5	regulation of type I interferon production	5094; 7097; 8767; 9208; 56829; 148022; 51728; 23586; 64135; 26137	TICAM1; DDX58; LRRFIP1; IFIH1; TLR2; RIPK2; PCBP2; ZC3HAV1; ZBTB20; POLR3K	112	111
0.00198912721172	0.0619341881831	GO:0048194	b	5	Golgi vesicle budding	5584; 10396; 64083	PRKCI; ATP8A1; GOLPH3	9	9
0.00209441593385	0.0231828114939	GO:0030135	c	5	coated vesicle	374; 1522; 2801; 3106; 3107; 3134; 3425; 3998; 8322; 8546; 9276; 9685; 10483; 79958; 81562; 3133	AP3B1; AREG; FZD4; SEC23B; HLA-C; HLA-B; HLA-F; HLA-E; CTSZ; GOLGA2; LMAN1; CLINT1; DENND1C; COPB2; LMAN2L; IDUA	235	235
0.00217420646132	0.0414237215168	GO:0050136	m	5	NADH dehydrogenase (quinone) activity	4704; 4706; 4709; 4729; 51079; 374291	NDUFAB1; NDUFV2; NDUFS7; NDUFB3; NDUFA9; NDUFA13	45	45
0.0021870576881	0.0231828114939	GO:0005768	c	5	endosome	382; 477; 999; 1184; 1201; 2150; 3106; 3107; 3134; 3784; 4914; 5298; 5584; 5906; 5912; 7412; 9559; 9693; 10013; 10325; 10670; 10948; 11230; 56829; 10279; 79666; 79874; 27074; 148022; 84679; 55048; 55275; 23043; 23180; 3133; 28952; 100137049; 64083; 64089	RAP2B; PI4KB; HDAC6; HLA-C; HLA-B; CCDC22; HLA-F; RAP1A; NTRK1; TNIK; RAPGEF2; HLA-E; TICAM1; SLC9A7; PLEKHF2; GOLPH3; VPS37C; ARF6; PRAF2; RFTN1; CLN3; ZC3HAV1; CDH1; RABEP2; PRKCI; RRAGA; RRAGB; SNX16; CLCN5; KCNQ1; LAMP3; VCAM1; PLA2G4B; PRSS16; VPS26A; ATP1A2; VPS53; STARD3; F2RL1	803	800
0.00229827505608	0.0684486266701	GO:0051092	b	5	positive regulation of NF-kappaB transcription factor activity	3383; 3570; 4914; 5584; 7097; 8737; 8767; 8915; 9830; 148022; 92140	PRKCI; RIPK1; TRIM14; TICAM1; NTRK1; IL6R; TLR2; RIPK2; ICAM1; MTDH; BCL10	133	133
0.00243668950099	0.0414237215168	GO:0043565	m	5	sequence-specific DNA binding	405; 668; 688; 1749; 2005; 2079; 2100; 2101; 2290; 2355; 2908; 3199; 3202; 3204; 3205; 3231; 5928; 6658; 6662; 6772; 6908; 7013; 7020; 7030; 7068; 7294; 7421; 171392; 7639; 7752; 6839; 8543; 8932; 10499; 10793; 51193; 80264; 83439; 51351; 51513; 3203; 53615; 55810; 56242; 56676; 57343; 6299; 64764	VDR; SALL1; FOXG1; FOXJ2; SOX9; SOX3; ERH; NCOA2; ZNF273; TXK; STAT1; TFAP2A; THRB; KLF5; ZNF430; TFE3; FOSL2; DLX5; ZNF253; NR3C1; ESRRA; MBD3; ZNF200; SUV39H1; ASCL3; ZNF304; HOXD1; ZNF85; FOXL2; ZNF639; ZNF675; ESR2; CREB3L2; ETV7; ARNT; TBP; LMO4; TCF7L1; RBBP4; HOXA7; HOXA6; HOXA5; TERF1; HOXA2; ELK4; MBD2; ZNF117; HOXA9	1054	1046
0.00265861779341	0.0728461275396	GO:0010979	b	5	regulation of vitamin D 24-hydroxylase activity	1594; 7421	VDR; CYP27B1	3	3
0.00265861779341	0.0728461275396	GO:0034344	b	5	regulation of type III interferon production	23586; 64135	DDX58; IFIH1	3	3
0.00323189645145	0.0843045607865	GO:0032607	b	5	interferon-alpha production	8767; 56829; 23586; 64135	DDX58; RIPK2; ZC3HAV1; IFIH1	21	21
0.00336594815155	0.0843045607865	GO:0010605	b	5	negative regulation of macromolecule metabolic process	668; 688; 811; 1028; 1201; 1605; 1718; 1992; 2005; 2041; 2100; 2101; 2150; 2274; 2290; 3199; 3204; 3301; 3570; 3625; 3784; 3987; 4683; 5271; 5273; 5621; 5692; 5710; 5906; 5928; 6658; 6662; 6694; 6772; 6895; 6944; 7013; 7020; 7068; 7088; 7110; 7249; 7421; 171392; 7639; 7727; 6839; 8368; 8409; 8932; 9184; 9208; 9444; 9830; 9869; 10013; 10048; 10370; 10492; 10499; 10614; 10653; 10961; 11059; 51079; 51193; 29890; 51547; 81929; 27074; 51750; 50859; 51513; 84864; 53615; 55192; 55937; 56242; 23769; 56676; 25937; 57343; 6299; 26137; 59343; 92140; 27344; 60491; 29114; 29882; 29995	TRIM14; WWP1; HIST1H4L; RBM15B; SPINT2; UXT; THRB; INHBB; CLN3; NDUFA13; TAGLN3; SETDB1; TMF1; FLRT1; SERPINB8; RAP1A; SERPINB1; SYNCRIP; ZNF675; DNAJA1; ZNF174; RBBP4; TERF1; ELK4; ZBTB20; VPS72; VDR; SEH1L; CDKN1C; MTDH; APOM; SERPINB10; SIRT7; BUB3; ERP29; SENP2; KCNQ1; HEXIM1; DAG1; ANAPC2; ESR2; ETV7; SPOCK3; HDAC6; PRNP; TLE1; EPHA1; TSC2; NCOA2; STAT1; FHL2; RANBP9; NBN; CITED2; ZNF253; ASCL3; ZNF85; IL6R; SALL1; ZNF639; LRRFIP1; WWTR1; HOXA7; SOX9; HOXA2; SPP2; F2RL1; PSMB4; PSMD4; FOXG1; LIMS1; SOX3; QKI; TFAP2A; LMCD1; DNAJC17; KLF5; MINA; ESRRA; SUV39H1; ZNF304; NIF3L1; RTEL1; DHCR24; PCSK1N; CALR; TARBP2; MBD3; MBD2; FOXL2; LAMP3	2297	2293
0.00344602584237	0.0843045607865	GO:0051173	b	5	positive regulation of nitrogen compound metabolic process	374; 378; 405; 668; 676; 688; 811; 999; 1028; 1749; 2100; 2101; 2150; 2274; 2355; 2908; 3199; 3202; 3204; 3383; 3622; 4683; 4881; 5028; 6373; 6662; 6772; 22976; 6895; 6908; 6919; 6942; 7020; 7030; 7068; 7097; 7294; 7421; 8322; 8536; 8543; 8737; 8767; 8811; 8915; 9663; 9869; 10370; 10492; 10499; 51193; 56829; 51547; 81606; 148022; 51750; 196743; 54360; 55810; 55801; 23586; 25937; 57343; 6299; 26108; 59343; 26354; 27230; 27339; 60491; 64764	VDR; LBH; CDKN1C; LPIN2; FOXJ2; RIPK1; SOX9; IL26; TLR2; PYGO1; NCOA2; AREG; DDX58; RTEL1; TXK; STAT1; GALR2; TFAP2A; THRB; ARF4; FHL2; PAOX; KLF5; SIRT7; NBN; ICAM1; FOSL2; CDH1; DLX5; TCF20; SETDB1; ZC3HAV1; NPR1; NR3C1; ESRRA; TFE3; TICAM1; SALL1; ZNF304; TCEA2; SENP2; GNL3; PAXIP1; BRDT; SERP1; FOXL2; NIF3L1; CITED2; CXCL11; FZD4; P2RY1; BCL10; ING2; SYNCRIP; ZNF639; ESR2; CREB3L2; ARNT; WWTR1; TBP; CALR; LMO4; HOXA7; TARBP2; HOXA5; RIPK2; CAMK1; HOXA2; CYTL1; F2RL1; PRPF19	1721	1712
0.003735381812	0.0882322945249	GO:0046719	b	5	regulation by virus of viral protein levels in host cell	6772; 6890; 6891	TAP1; TAP2; STAT1	11	11
0.00385727815612	0.0340726237124	GO:0071010	c	5	prespliceosome	55692; 6632; 6638; 51340	SNRPN; LUC7L; CRNKL1; SNRPD1	22	22
0.00444070784182	0.0988252515478	GO:0051345	b	5	positive regulation of hydrolase activity	216; 378; 668; 835; 840; 1967; 2041; 2152; 2248; 2934; 3383; 3987; 4217; 4634; 4914; 5134; 5906; 6281; 6376; 7249; 7294; 8394; 8737; 8743; 8786; 8822; 8915; 9693; 10045; 10435; 10565; 51079; 440073; 79874; 79958; 55357; 22930; 23370; 56616; 25759; 27147; 259173	TNFSF10; EPHA1; EIF2B1; RIPK1; LIMS1; MYL3; RAPGEF2; S100A10; IQSEC3; ARF4; TSC2; ALDH1A1; GSN; DENND2A; TXK; TBC1D2; NTRK1; MAP3K5; RABEP2; ICAM1; NDUFA13; CX3CL1; PDCD2; SHC2; RAB3GAP1; ARHGEF18; CDC42EP2; FOXL2; RAP1A; DENND1C; ALS2CL; FGF3; BCL10; CASP7; F3; CASP2; RGS11; FGF17; PIP5K1A; DIABLO; ARFGEF1; SH2D3A	916	915
